COORDINATES_ID, GEO_OBJECT_TYPE_ID, I18NAME_ID, ID, PARENT_ID
"1756","100","201756","1756","1721"
"1758","101","201758","1757",null
"1757","100","201757","1758","1757"
"1759","100","201759","1759","1757"
"1760","100","201760","1760","1757"
"1761","100","201761","1761","1757"
"1763","101","201763","1762",null
"1762","100","201762","1763","1762"
"1764","100","201764","1764","1762"
"1766","101","201766","1765",null
"1765","100","201765","1766","1765"
