ID, COORDINATES_ID, GEO_OBJECT_TYPE_ID, I18NAME_ID, PARENT_ID
"1","2","101","100106",null
"2","1","100","100105","1"
"3","3","100","100107","1"
"4","4","100","100108","1"
"5","5","100","100109","1"
"6","6","100","100110","1"
"7","7","100","100111","1"
"8","8","100","100112","1"
"9","9","100","100113","1"
"10","10","100","100114","1"
"11","11","100","100115","1"
"12","12","100","100116","1"
"13","13","100","100117","1"
"14","14","100","100118","1"
"15","15","100","100119","1"
"16","16","100","100120","1"
"17","17","100","100121","1"
"18","18","100","100122","1"
"19","19","100","100123","1"
"20","20","100","100124","1"
"21","21","100","100125","1"
"22","22","100","100126","1"
"23","23","100","100127","1"
"24","24","100","100128","1"
"25","25","100","100129","1"
"26","26","100","100130","1"
"27","28","101","100132",null
"28","27","100","100131","27"
"29","30","101","100134",null
"30","29","100","100133","29"
"31","31","100","100135","29"
"32","32","100","100136","29"
"33","33","100","100137","29"
"34","34","100","100138","29"
"35","35","100","100139","29"
"36","36","100","100140","29"
"37","37","100","100141","29"
"38","38","100","100142","29"
"39","39","100","100143","29"
"40","40","100","100144","29"
"41","41","100","100145","29"
"42","42","100","100146","29"
"43","43","100","100147","29"
"44","44","100","100148","29"
"45","45","100","100149","29"
"46","46","100","100150","29"
"47","47","100","100151","29"
"48","48","100","100152","29"
"49","49","100","100153","29"
"50","50","100","100154","29"
"51","51","100","100155","29"
"52","52","100","100156","29"
"53","53","100","100157","29"
"54","54","100","100158","29"
"55","55","100","100159","29"
"56","56","100","100160","29"
"57","57","100","100161","29"
"58","58","100","100162","29"
"59","59","100","100163","29"
"60","60","100","100164","29"
"61","61","100","100165","29"
"62","62","100","100166","29"
"63","63","100","100167","29"
"64","64","100","100168","29"
"65","65","100","100169","29"
"66","66","100","100170","29"
"67","67","100","100171","29"
"68","68","100","100172","29"
"69","69","100","100173","29"
"70","70","100","100174","29"
"71","71","100","100175","29"
"72","72","100","100176","29"
"73","73","100","100177","29"
"74","74","100","100178","29"
"75","75","100","100179","29"
"76","76","100","100180","29"
"77","77","100","100181","29"
"78","78","100","100182","29"
"79","79","100","100183","29"
"80","80","100","100184","29"
"81","81","100","100185","29"
"82","82","100","100186","29"
"83","83","100","100187","29"
"84","84","100","100188","29"
"85","85","100","100189","29"
"86","86","100","100190","29"
"87","87","100","100191","29"
"88","88","100","100192","29"
"89","89","100","100193","29"
"90","90","100","100194","29"
"91","91","100","100195","29"
"92","92","100","100196","29"
"93","93","100","100197","29"
"94","94","100","100198","29"
"95","95","100","100199","29"
"96","96","100","100200","29"
"97","97","100","100201","29"
"98","98","101","100202",null
"99","100","101","100204",null
"100","99","100","100203","99"
"101","101","100","100205","99"
"102","102","100","100206","99"
"103","104","101","100208",null
"104","103","100","100207","103"
"105","105","100","100209","103"
"106","106","100","100210","103"
"107","107","100","100211","103"
"108","108","100","100212","103"
"109","109","100","100213","103"
"110","110","100","100214","103"
"111","111","100","100215","103"
"112","112","100","100216","103"
"113","113","100","100217","103"
"114","114","100","100218","103"
"115","115","100","100219","103"
"116","116","100","100220","103"
"117","117","100","100221","103"
"118","118","100","100222","103"
"119","119","100","100223","103"
"120","120","100","100224","103"
"121","121","100","100225","103"
"122","122","100","100226","103"
"123","123","100","100227","103"
"124","124","100","100228","103"
"125","125","100","100229","103"
"126","126","100","100230","103"
"127","127","100","100231","103"
"128","128","100","100232","103"
"129","129","100","100233","103"
"130","130","100","100234","103"
"131","131","100","100235","103"
"132","132","100","100236","103"
"133","133","100","100237","103"
"134","134","100","100238","103"
"135","135","100","100239","103"
"136","136","100","100240","103"
"137","137","100","100241","103"
"138","138","100","100242","103"
"139","139","100","100243","103"
"140","140","100","100244","103"
"141","141","100","100245","103"
"142","142","100","100246","103"
"143","143","100","100247","103"
"144","144","100","100248","103"
"145","145","100","100249","103"
"146","146","100","100250","103"
"147","147","100","100251","103"
"148","148","100","100252","103"
"149","149","100","100253","103"
"150","150","100","100254","103"
"151","151","100","100255","103"
"152","152","101","100256",null
"153","154","101","100258",null
"154","153","100","100257","153"
"155","155","100","100259","153"
"156","156","100","100260","153"
"157","157","100","100261","153"
"158","158","100","100262","153"
"159","159","100","100263","153"
"160","160","100","100264","153"
"161","161","100","100265","153"
"162","162","100","100266","153"
"163","163","100","100267","153"
"164","164","100","100268","153"
"165","165","100","100269","153"
"166","166","100","100270","153"
"167","167","100","100271","153"
"168","168","100","100272","153"
"169","169","100","100273","153"
"170","170","100","100274","153"
"171","171","100","100275","153"
"172","172","100","100276","153"
"173","173","100","100277","153"
"174","174","100","100278","153"
"175","175","100","100279","153"
"176","176","100","100280","153"
"177","177","100","100281","153"
"178","178","100","100282","153"
"179","179","100","100283","153"
"180","180","100","100284","153"
"181","181","100","100285","153"
"182","182","100","100286","153"
"183","183","100","100287","153"
"184","184","100","100288","153"
"185","185","100","100289","153"
"186","186","100","100290","153"
"187","187","100","100291","153"
"188","188","100","100292","153"
"189","189","100","100293","153"
"190","190","100","100294","153"
"191","191","100","100295","153"
"192","192","100","100296","153"
"193","193","100","100297","153"
"194","194","100","100298","153"
"195","195","100","100299","153"
"196","196","100","100300","153"
"197","198","101","100302",null
"198","197","100","100301","197"
"199","199","100","100303","197"
"200","200","100","100304","197"
"201","201","100","100305","197"
"202","202","100","100306","197"
"203","203","100","100307","197"
"204","204","100","100308","197"
"205","205","100","100309","197"
"206","206","100","100310","197"
"207","207","100","100311","197"
"208","208","100","100312","197"
"209","210","101","100314",null
"210","209","100","100313","209"
"211","211","100","100315","209"
"212","212","100","100316","209"
"213","213","100","100317","209"
"214","214","100","100318","209"
"215","215","100","100319","209"
"216","216","100","100320","209"
"217","217","100","100321","209"
"218","218","100","100322","209"
"219","219","100","100323","209"
"220","220","100","100324","209"
"221","222","101","100326",null
"222","221","100","100325","221"
"223","223","100","100327","221"
"224","224","100","100328","221"
"225","225","100","100329","221"
"226","226","100","100330","221"
"227","227","100","100331","221"
"228","228","100","100332","221"
"229","229","100","100333","221"
"230","230","100","100334","221"
"231","231","100","100335","221"
"232","232","100","100336","221"
"233","233","100","100337","221"
"234","234","100","100338","221"
"235","235","100","100339","221"
"236","236","100","100340","221"
"237","237","100","100341","221"
"238","238","100","100342","221"
"239","240","101","100344",null
"240","239","100","100343","239"
"241","241","100","100345","239"
"242","242","100","100346","239"
"243","243","100","100347","239"
"244","244","100","100348","239"
"245","245","100","100349","239"
"246","246","100","100350","239"
"247","247","100","100351","239"
"248","248","100","100352","239"
"249","249","100","100353","239"
"250","250","100","100354","239"
"251","251","100","100355","239"
"252","252","100","100356","239"
"253","253","100","100357","239"
"254","254","100","100358","239"
"255","255","100","100359","239"
"256","256","100","100360","239"
"257","257","100","100361","239"
"258","258","100","100362","239"
"259","259","100","100363","239"
"260","260","100","100364","239"
"261","261","100","100365","239"
"262","262","100","100366","239"
"263","263","100","100367","239"
"264","264","100","100368","239"
"265","265","100","100369","239"
"266","266","100","100370","239"
"267","267","100","100371","239"
"268","268","100","100372","239"
"269","269","100","100373","239"
"270","270","100","100374","239"
"271","271","100","100375","239"
"272","272","100","100376","239"
"273","273","100","100377","239"
"274","274","100","100378","239"
"275","275","100","100379","239"
"276","276","100","100380","239"
"277","277","100","100381","239"
"278","278","100","100382","239"
"279","279","100","100383","239"
"280","280","100","100384","239"
"281","281","100","100385","239"
"282","282","100","100386","239"
"283","283","100","100387","239"
"284","284","100","100388","239"
"285","285","100","100389","239"
"286","286","100","100390","239"
"287","287","100","100391","239"
"288","289","101","100393",null
"289","288","100","100392","288"
"290","290","100","100394","288"
"291","291","100","100395","288"
"292","292","100","100396","288"
"293","293","100","100397","288"
"294","294","100","100398","288"
"295","295","100","100399","288"
"296","296","100","100400","288"
"297","297","100","100401","288"
"298","298","100","100402","288"
"299","299","100","100403","288"
"300","300","100","100404","288"
"301","301","100","100405","288"
"302","302","100","100406","288"
"303","303","100","100407","288"
"304","304","100","100408","288"
"305","305","100","100409","288"
"306","306","100","100410","288"
"307","307","100","100411","288"
"308","308","100","100412","288"
"309","309","100","100413","288"
"310","310","100","100414","288"
"311","311","100","100415","288"
"312","312","100","100416","288"
"313","313","100","100417","288"
"314","314","100","100418","288"
"315","315","100","100419","288"
"316","316","100","100420","288"
"317","317","100","100421","288"
"318","318","100","100422","288"
"319","319","100","100423","288"
"320","320","100","100424","288"
"321","321","100","100425","288"
"322","322","100","100426","288"
"323","323","100","100427","288"
"324","324","100","100428","288"
"325","325","100","100429","288"
"326","326","100","100430","288"
"327","327","100","100431","288"
"328","328","100","100432","288"
"329","329","100","100433","288"
"330","330","100","100434","288"
"331","331","100","100435","288"
"332","332","100","100436","288"
"333","334","101","100438",null
"334","333","100","100437","333"
"335","335","100","100439","333"
"336","336","100","100440","333"
"337","337","100","100441","333"
"338","338","100","100442","333"
"339","339","100","100443","333"
"340","340","100","100444","333"
"341","342","101","100446",null
"342","341","100","100445","341"
"343","343","100","100447","341"
"344","344","100","100448","341"
"345","345","100","100449","341"
"346","346","100","100450","341"
"347","347","100","100451","341"
"348","348","100","100452","341"
"349","349","100","100453","341"
"350","350","100","100454","341"
"351","351","100","100455","341"
"352","352","100","100456","341"
"353","353","100","100457","341"
"354","354","100","100458","341"
"355","355","100","100459","341"
"356","356","100","100460","341"
"357","357","100","100461","341"
"358","358","100","100462","341"
"359","360","101","100464",null
"360","359","100","100463","359"
"361","361","100","100465","359"
"362","362","100","100466","359"
"363","363","100","100467","359"
"364","364","100","100468","359"
"365","365","100","100469","359"
"366","366","100","100470","359"
"367","367","100","100471","359"
"368","368","100","100472","359"
"369","369","100","100473","359"
"370","370","100","100474","359"
"371","371","100","100475","359"
"372","372","100","100476","359"
"373","373","100","100477","359"
"374","374","100","100478","359"
"375","375","100","100479","359"
"376","376","100","100480","359"
"377","377","100","100481","359"
"378","378","100","100482","359"
"379","379","100","100483","359"
"380","380","100","100484","359"
"381","381","100","100485","359"
"382","382","100","100486","359"
"383","383","100","100487","359"
"384","385","101","100489",null
"385","384","100","100488","384"
"386","386","100","100490","384"
"387","387","100","100491","384"
"388","389","101","100493",null
"389","388","100","100492","388"
"390","390","100","100494","388"
"391","391","100","100495","388"
"392","392","100","100496","388"
"393","393","100","100497","388"
"394","394","100","100498","388"
"395","395","100","100499","388"
"396","397","101","100501",null
"397","396","100","100500","396"
"398","398","100","100502","396"
"399","400","101","100504",null
"400","399","100","100503","399"
"401","401","100","100505","399"
"402","402","100","100506","399"
"403","404","101","100508",null
"404","403","100","100507","403"
"405","405","100","100509","403"
"406","406","100","100510","403"
"407","407","100","100511","403"
"408","408","100","100512","403"
"409","409","100","100513","403"
"410","410","100","100514","403"
"411","411","100","100515","403"
"412","412","100","100516","403"
"413","413","100","100517","403"
"414","414","100","100518","403"
"415","415","100","100519","403"
"416","416","100","100520","403"
"417","417","100","100521","403"
"418","418","100","100522","403"
"419","419","100","100523","403"
"420","420","100","100524","403"
"421","421","100","100525","403"
"422","422","100","100526","403"
"423","423","100","100527","403"
"424","424","100","100528","403"
"425","425","100","100529","403"
"426","426","100","100530","403"
"427","427","100","100531","403"
"428","428","100","100532","403"
"429","429","100","100533","403"
"430","430","100","100534","403"
"431","431","100","100535","403"
"432","432","100","100536","403"
"433","433","100","100537","403"
"434","434","100","100538","403"
"435","435","100","100539","403"
"436","436","100","100540","403"
"437","437","100","100541","403"
"438","438","100","100542","403"
"439","439","100","100543","403"
"440","440","100","100544","403"
"441","441","100","100545","403"
"442","442","100","100546","403"
"443","443","100","100547","403"
"444","444","100","100548","403"
"445","445","100","100549","403"
"446","446","100","100550","403"
"447","447","101","100551",null
"448","449","101","100553",null
"449","448","100","100552","448"
"450","450","100","100554","448"
"451","451","100","100555","448"
"452","452","100","100556","448"
"453","453","100","100557","448"
"454","454","100","100558","448"
"455","455","100","100559","448"
"456","456","100","100560","448"
"457","458","101","100562",null
"458","457","100","100561","457"
"459","459","100","100563","457"
"460","460","100","100564","457"
"461","461","100","100565","457"
"462","462","100","100566","457"
"463","463","100","100567","457"
"464","464","100","100568","457"
"465","465","100","100569","457"
"466","466","100","100570","457"
"467","467","100","100571","457"
"468","468","100","100572","457"
"469","469","100","100573","457"
"470","470","100","100574","457"
"471","471","100","100575","457"
"472","472","100","100576","457"
"473","473","100","100577","457"
"474","474","100","100578","457"
"475","475","100","100579","457"
"476","476","100","100580","457"
"477","477","100","100581","457"
"478","478","100","100582","457"
"479","479","100","100583","457"
"480","480","100","100584","457"
"481","481","100","100585","457"
"482","482","100","100586","457"
"483","483","100","100587","457"
"484","484","100","100588","457"
"485","486","101","100590",null
"486","485","100","100589","485"
"487","487","100","100591","485"
"488","488","100","100592","485"
"489","489","100","100593","485"
"490","490","100","100594","485"
"491","492","101","100596",null
"492","491","100","100595","491"
"493","493","100","100597","491"
"494","494","100","100598","491"
"495","495","100","100599","491"
"496","496","100","100600","491"
"497","497","100","100601","491"
"498","498","100","100602","491"
"499","499","100","100603","491"
"500","500","100","100604","491"
"501","501","100","100605","491"
"502","502","100","100606","491"
"503","504","101","100608",null
"504","503","100","100607","503"
"505","505","100","100609","503"
"506","506","100","100610","503"
"507","507","100","100611","503"
"508","508","100","100612","503"
"509","509","100","100613","503"
"510","511","101","100615",null
"511","510","100","100614","510"
"512","512","100","100616","510"
"513","513","100","100617","510"
"514","514","100","100618","510"
"515","515","100","100619","510"
"516","516","100","100620","510"
"517","517","100","100621","510"
"518","518","100","100622","510"
"519","519","100","100623","510"
"520","520","100","100624","510"
"521","521","100","100625","510"
"522","522","100","100626","510"
"523","523","100","100627","510"
"524","524","100","100628","510"
"525","525","100","100629","510"
"526","526","100","100630","510"
"527","527","100","100631","510"
"528","528","100","100632","510"
"529","529","100","100633","510"
"530","530","100","100634","510"
"531","532","101","100636",null
"532","531","100","100635","531"
"533","533","100","100637","531"
"534","534","100","100638","531"
"535","535","101","100639",null
"536","537","101","100641",null
"537","536","100","100640","536"
"538","539","101","100643",null
"539","538","100","100642","538"
"540","540","100","100644","538"
"541","541","100","100645","538"
"542","542","100","100646","538"
"543","543","100","100647","538"
"544","544","100","100648","538"
"545","545","100","100649","538"
"546","546","100","100650","538"
"547","547","101","100651",null
"548","549","101","100653",null
"549","548","100","100652","548"
"550","550","100","100654","548"
"551","551","100","100655","548"
"552","552","100","100656","548"
"553","553","100","100657","548"
"554","554","100","100658","548"
"555","555","100","100659","548"
"556","556","100","100660","548"
"557","557","100","100661","548"
"558","558","100","100662","548"
"559","559","100","100663","548"
"560","560","100","100664","548"
"561","561","100","100665","548"
"562","562","100","100666","548"
"563","563","100","100667","548"
"564","564","100","100668","548"
"565","565","100","100669","548"
"566","566","100","100670","548"
"567","567","100","100671","548"
"568","568","100","100672","548"
"569","569","100","100673","548"
"570","570","100","100674","548"
"571","571","100","100675","548"
"572","572","100","100676","548"
"573","573","100","100677","548"
"574","574","100","100678","548"
"575","575","100","100679","548"
"576","576","100","100680","548"
"577","577","100","100681","548"
"578","578","100","100682","548"
"579","579","100","100683","548"
"580","580","100","100684","548"
"581","581","100","100685","548"
"582","582","100","100686","548"
"583","583","100","100687","548"
"584","584","100","100688","548"
"585","585","100","100689","548"
"586","586","100","100690","548"
"587","587","100","100691","548"
"588","588","100","100692","548"
"589","589","100","100693","548"
"590","590","100","100694","548"
"591","591","100","100695","548"
"592","592","100","100696","548"
"593","593","100","100697","548"
"594","594","100","100698","548"
"595","595","100","100699","548"
"596","596","100","100700","548"
"597","597","100","100701","548"
"598","598","100","100702","548"
"599","599","100","100703","548"
"600","600","100","100704","548"
"601","601","100","100705","548"
"602","602","100","100706","548"
"603","603","100","100707","548"
"604","604","100","100708","548"
"605","605","100","100709","548"
"606","606","100","100710","548"
"607","607","100","100711","548"
"608","608","100","100712","548"
"609","609","100","100713","548"
"610","610","100","100714","548"
"611","611","100","100715","548"
"612","612","100","100716","548"
"613","613","100","100717","548"
"614","614","100","100718","548"
"615","615","100","100719","548"
"616","616","100","100720","548"
"617","617","100","100721","548"
"618","618","100","100722","548"
"619","619","100","100723","548"
"620","620","100","100724","548"
"621","621","101","100725",null
"622","623","101","100727",null
"623","622","100","100726","622"
"624","624","100","100728","622"
"625","625","100","100729","622"
"626","626","100","100730","622"
"627","627","101","100731",null
"628","629","101","100733",null
"629","628","100","100732","628"
"630","630","100","100734","628"
"631","631","100","100735","628"
"632","632","100","100736","628"
"633","634","101","100738",null
"634","633","100","100737","633"
"635","635","100","100739","633"
"636","637","101","100741",null
"637","636","100","100740","636"
"638","638","100","100742","636"
"639","640","101","100744",null
"640","639","100","100743","639"
"641","641","100","100745","639"
"642","642","100","100746","639"
"643","643","100","100747","639"
"644","644","100","100748","639"
"645","646","101","100750",null
"646","645","100","100749","645"
"647","647","100","100751","645"
"648","648","100","100752","645"
"649","649","100","100753","645"
"650","650","100","100754","645"
"651","651","100","100755","645"
"652","652","100","100756","645"
"653","653","100","100757","645"
"654","654","100","100758","645"
"655","655","100","100759","645"
"656","656","100","100760","645"
"657","657","100","100761","645"
"658","658","100","100762","645"
"659","659","100","100763","645"
"660","660","100","100764","645"
"661","661","100","100765","645"
"662","662","100","100766","645"
"663","663","100","100767","645"
"664","664","100","100768","645"
"665","666","101","100770",null
"666","665","100","100769","665"
"667","667","100","100771","665"
"668","668","100","100772","665"
"669","669","100","100773","665"
"670","670","100","100774","665"
"671","671","100","100775","665"
"672","672","100","100776","665"
"673","673","100","100777","665"
"674","674","100","100778","665"
"675","675","100","100779","665"
"676","676","100","100780","665"
"677","677","100","100781","665"
"678","678","100","100782","665"
"679","679","100","100783","665"
"680","680","100","100784","665"
"681","681","100","100785","665"
"682","682","100","100786","665"
"683","684","101","100788",null
"684","683","100","100787","683"
"685","686","101","100790",null
"686","685","100","100789","685"
"687","687","100","100791","685"
"688","688","100","100792","685"
"689","689","100","100793","685"
"690","690","100","100794","685"
"691","691","100","100795","685"
"692","692","100","100796","685"
"693","693","100","100797","685"
"694","694","100","100798","685"
"695","695","100","100799","685"
"696","696","100","100800","685"
"697","697","100","100801","685"
"698","698","100","100802","685"
"699","699","100","100803","685"
"700","700","100","100804","685"
"701","701","100","100805","685"
"702","702","100","100806","685"
"703","703","100","100807","685"
"704","704","100","100808","685"
"705","705","100","100809","685"
"706","706","100","100810","685"
"707","707","100","100811","685"
"708","708","100","100812","685"
"709","709","100","100813","685"
"710","710","100","100814","685"
"711","711","100","100815","685"
"712","712","100","100816","685"
"713","713","100","100817","685"
"714","714","100","100818","685"
"715","715","100","100819","685"
"716","716","100","100820","685"
"717","717","100","100821","685"
"718","718","100","100822","685"
"719","719","100","100823","685"
"720","720","100","100824","685"
"721","721","100","100825","685"
"722","722","100","100826","685"
"723","723","100","100827","685"
"724","724","100","100828","685"
"725","726","101","100830",null
"726","725","100","100829","725"
"727","727","100","100831","725"
"728","728","100","100832","725"
"729","729","100","100833","725"
"730","730","100","100834","725"
"731","731","100","100835","725"
"732","732","100","100836","725"
"733","733","100","100837","725"
"734","734","100","100838","725"
"735","735","100","100839","725"
"736","736","100","100840","725"
"737","737","100","100841","725"
"738","738","100","100842","725"
"739","739","100","100843","725"
"740","740","100","100844","725"
"741","741","100","100845","725"
"742","742","100","100846","725"
"743","743","100","100847","725"
"744","744","100","100848","725"
"745","745","100","100849","725"
"746","746","100","100850","725"
"747","747","100","100851","725"
"748","748","100","100852","725"
"749","749","100","100853","725"
"750","750","100","100854","725"
"751","751","100","100855","725"
"752","752","100","100856","725"
"753","753","100","100857","725"
"754","754","100","100858","725"
"755","755","100","100859","725"
"756","756","100","100860","725"
"757","757","100","100861","725"
"758","758","100","100862","725"
"759","759","100","100863","725"
"760","760","100","100864","725"
"761","761","100","100865","725"
"762","762","100","100866","725"
"763","763","100","100867","725"
"764","764","100","100868","725"
"765","765","100","100869","725"
"766","766","100","100870","725"
"767","767","100","100871","725"
"768","768","100","100872","725"
"769","769","100","100873","725"
"770","770","100","100874","725"
"771","771","100","100875","725"
"772","772","100","100876","725"
"773","773","100","100877","725"
"774","774","100","100878","725"
"775","775","100","100879","725"
"776","776","100","100880","725"
"777","777","100","100881","725"
"778","778","100","100882","725"
"779","779","100","100883","725"
"780","780","100","100884","725"
"781","781","100","100885","725"
"782","782","100","100886","725"
"783","783","100","100887","725"
"784","784","100","100888","725"
"785","785","100","100889","725"
"786","786","100","100890","725"
"787","787","100","100891","725"
"788","788","100","100892","725"
"789","789","100","100893","725"
"790","790","100","100894","725"
"791","791","100","100895","725"
"792","792","100","100896","725"
"793","793","100","100897","725"
"794","794","100","100898","725"
"795","795","100","100899","725"
"796","796","100","100900","725"
"797","797","100","100901","725"
"798","798","100","100902","725"
"799","799","100","100903","725"
"800","800","100","100904","725"
"801","801","100","100905","725"
"802","802","100","100906","725"
"803","803","100","100907","725"
"804","804","100","100908","725"
"805","805","100","100909","725"
"806","806","100","100910","725"
"807","807","100","100911","725"
"808","808","100","100912","725"
"809","809","100","100913","725"
"810","810","100","100914","725"
"811","811","100","100915","725"
"812","812","100","100916","725"
"813","813","100","100917","725"
"814","814","100","100918","725"
"815","815","100","100919","725"
"816","816","100","100920","725"
"817","817","100","100921","725"
"818","818","100","100922","725"
"819","819","100","100923","725"
"820","820","100","100924","725"
"821","821","100","100925","725"
"822","822","100","100926","725"
"823","823","100","100927","725"
"824","824","100","100928","725"
"825","825","100","100929","725"
"826","826","100","100930","725"
"827","827","100","100931","725"
"828","828","100","100932","725"
"829","829","100","100933","725"
"830","830","100","100934","725"
"831","831","100","100935","725"
"832","832","100","100936","725"
"833","833","100","100937","725"
"834","834","100","100938","725"
"835","835","100","100939","725"
"836","836","100","100940","725"
"837","838","101","100942",null
"838","837","100","100941","837"
"839","839","100","100943","837"
"840","841","101","100945",null
"841","840","100","100944","840"
"842","842","100","100946","840"
"843","843","100","100947","840"
"844","844","100","100948","840"
"845","845","100","100949","840"
"846","846","100","100950","840"
"847","847","100","100951","840"
"848","848","100","100952","840"
"849","849","100","100953","840"
"850","850","100","100954","840"
"851","851","100","100955","840"
"852","852","100","100956","840"
"853","854","101","100958",null
"854","853","100","100957","853"
"855","855","100","100959","853"
"856","856","100","100960","853"
"857","857","100","100961","853"
"858","859","101","100963",null
"859","858","100","100962","858"
"860","861","101","100965",null
"861","860","100","100964","860"
"862","862","100","100966","860"
"863","863","100","100967","860"
"864","864","100","100968","860"
"865","865","100","100969","860"
"866","866","100","100970","860"
"867","867","100","100971","860"
"868","868","100","100972","860"
"869","869","100","100973","860"
"870","870","100","100974","860"
"871","871","100","100975","860"
"872","872","100","100976","860"
"873","873","100","100977","860"
"874","875","101","100979",null
"875","874","100","100978","874"
"876","876","100","100980","874"
"877","877","100","100981","874"
"878","878","100","100982","874"
"879","879","100","100983","874"
"880","880","100","100984","874"
"881","881","100","100985","874"
"882","882","100","100986","874"
"883","883","100","100987","874"
"884","884","100","100988","874"
"885","885","100","100989","874"
"886","886","100","100990","874"
"887","887","100","100991","874"
"888","888","100","100992","874"
"889","889","100","100993","874"
"890","890","100","100994","874"
"891","891","100","100995","874"
"892","892","100","100996","874"
"893","893","100","100997","874"
"894","894","100","100998","874"
"895","895","100","100999","874"
"896","896","100","101000","874"
"897","897","100","101001","874"
"898","898","100","101002","874"
"899","899","100","101003","874"
"900","900","100","101004","874"
"901","901","100","101005","874"
"902","902","100","101006","874"
"903","903","100","101007","874"
"904","904","100","101008","874"
"905","905","100","101009","874"
"906","906","100","101010","874"
"907","907","100","101011","874"
"908","908","100","101012","874"
"909","909","100","101013","874"
"910","910","100","101014","874"
"911","911","100","101015","874"
"912","912","100","101016","874"
"913","913","100","101017","874"
"914","914","100","101018","874"
"915","915","100","101019","874"
"916","916","100","101020","874"
"917","917","100","101021","874"
"918","918","100","101022","874"
"919","919","100","101023","874"
"920","920","100","101024","874"
"921","921","100","101025","874"
"922","922","101","101026",null
"923","924","101","101028",null
"924","923","100","101027","923"
"925","925","100","101029","923"
"926","926","100","101030","923"
"927","927","100","101031","923"
"928","928","100","101032","923"
"929","929","100","101033","923"
"930","930","100","101034","923"
"931","932","101","101036",null
"932","931","100","101035","931"
"933","933","100","101037","931"
"934","934","100","101038","931"
"935","935","100","101039","931"
"936","936","100","101040","931"
"937","937","100","101041","931"
"938","938","100","101042","931"
"939","939","100","101043","931"
"940","940","100","101044","931"
"941","941","100","101045","931"
"942","942","100","101046","931"
"943","943","100","101047","931"
"944","944","100","101048","931"
"945","945","100","101049","931"
"946","946","100","101050","931"
"947","947","100","101051","931"
"948","948","101","101052",null
"949","950","101","101054",null
"950","949","100","101053","949"
"951","951","100","101055","949"
"952","952","100","101056","949"
"953","953","100","101057","949"
"954","954","100","101058","949"
"955","955","100","101059","949"
"956","956","100","101060","949"
"957","957","100","101061","949"
"958","958","100","101062","949"
"959","959","100","101063","949"
"960","960","100","101064","949"
"961","961","100","101065","949"
"962","962","100","101066","949"
"963","963","100","101067","949"
"964","964","100","101068","949"
"965","965","100","101069","949"
"966","966","100","101070","949"
"967","967","100","101071","949"
"968","968","100","101072","949"
"969","969","100","101073","949"
"970","970","100","101074","949"
"971","971","100","101075","949"
"972","972","100","101076","949"
"973","973","100","101077","949"
"974","974","100","101078","949"
"975","975","100","101079","949"
"976","976","100","101080","949"
"977","977","100","101081","949"
"978","978","100","101082","949"
"979","979","100","101083","949"
"980","981","101","101085",null
"981","980","100","101084","980"
"982","982","100","101086","980"
"983","983","100","101087","980"
"984","985","101","101089",null
"985","984","100","101088","984"
"986","986","100","101090","984"
"987","987","100","101091","984"
"988","988","100","101092","984"
"989","989","100","101093","984"
"990","990","100","101094","984"
"991","991","100","101095","984"
"992","992","100","101096","984"
"993","993","100","101097","984"
"994","995","101","101099",null
"995","994","100","101098","994"
"996","996","100","101100","994"
"997","997","100","101101","994"
"998","998","100","101102","994"
"999","999","100","101103","994"
"1000","1000","100","101104","994"
"1001","1001","100","101105","994"
"1002","1002","100","101106","994"
"1003","1003","100","101107","994"
"1004","1004","100","101108","994"
"1005","1005","100","101109","994"
"1006","1006","100","101110","994"
"1007","1007","100","101111","994"
"1008","1008","100","101112","994"
"1009","1009","100","101113","994"
"1010","1010","100","101114","994"
"1011","1011","100","101115","994"
"1012","1012","100","101116","994"
"1013","1013","100","101117","994"
"1014","1014","100","101118","994"
"1015","1015","100","101119","994"
"1016","1016","100","101120","994"
"1017","1017","100","101121","994"
"1018","1018","100","101122","994"
"1019","1019","100","101123","994"
"1020","1020","100","101124","994"
"1021","1021","100","101125","994"
"1022","1022","100","101126","994"
"1023","1023","100","101127","994"
"1024","1024","100","101128","994"
"1025","1025","100","101129","994"
"1026","1026","100","101130","994"
"1027","1027","100","101131","994"
"1028","1028","100","101132","994"
"1029","1029","100","101133","994"
"1030","1030","100","101134","994"
"1031","1031","100","101135","994"
"1032","1032","100","101136","994"
"1033","1033","100","101137","994"
"1034","1034","100","101138","994"
"1035","1035","100","101139","994"
"1036","1036","100","101140","994"
"1037","1037","100","101141","994"
"1038","1038","100","101142","994"
"1039","1039","100","101143","994"
"1040","1040","100","101144","994"
"1041","1041","100","101145","994"
"1042","1042","100","101146","994"
"1043","1043","100","101147","994"
"1044","1044","100","101148","994"
"1045","1045","100","101149","994"
"1046","1046","100","101150","994"
"1047","1047","100","101151","994"
"1048","1048","100","101152","994"
"1049","1050","101","101154",null
"1050","1049","100","101153","1049"
"1051","1051","100","101155","1049"
"1052","1052","100","101156","1049"
"1053","1053","100","101157","1049"
"1054","1054","100","101158","1049"
"1055","1055","100","101159","1049"
"1056","1056","100","101160","1049"
"1057","1057","100","101161","1049"
"1058","1058","100","101162","1049"
"1059","1059","100","101163","1049"
"1060","1060","100","101164","1049"
"1061","1061","100","101165","1049"
"1062","1062","100","101166","1049"
"1063","1063","100","101167","1049"
"1064","1064","100","101168","1049"
"1065","1065","100","101169","1049"
"1066","1066","100","101170","1049"
